,Room Description,Guest Room Info
7628,BOOKS FOR KIDS|1 KING BED STUDIO SUITE NONSMOKING COMP HI SPEED DAILY HOT BRKFST LITE MEAL M-TH,Studio Suite
7630,2X POINTS PACKAGE|1 KING BED STUDIO SUITE W/ SOFABED NONSMOKING HDTV/FREE WI-FI/SITTING AREA/FRIDGE/MICROWAVE,Studio Suite
7632,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7643,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, STUDIO, 1 KING, SOFA BED",Studio Suite
7646,"AAA AMERICAN AUTO ASSN|AAA RATE, AAA MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, SOFA BED",Studio Suite
7662,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7674,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7685,FLEXIBLE RATE|1KING HEARING ACCESSIBLE STUDIO SUITE NOSMOK VIS FIRE ALARM/DOOR/PHN ALERT-KITCHEN-SOFABED,Studio Suite
7693,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7704,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING COMP WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7708,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7709,2X POINTS PACKAGE|1 KING BED STUDIO SUITE W/ SOFABED NONSMOKING HDTV/FREE WI-FI/SITTING AREA/FRIDGE/MICROWAVE,Studio Suite
7713,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7716,SEMI-FLEX|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7744,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7745,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7749,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7754,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7755,BEST AVAILABLE RATE|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI,Studio Suite
7764,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7779,2X POINTS PACKAGE|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7784,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7785,SEMI-FLEX|2 QNS MICROWV/FRIDGE/WETBAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7787,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7796,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7813,SEMI-FLEX|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7834,"REGULAR RATE|FLEXIBLE RATE, STUDIO, 1 KING, SOFA BED",Studio Suite
7835,"AAA AMERICAN AUTO ASSN|AAA RATE, AAA MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, SOFA BED",Studio Suite
7848,BEST AVAILABLE RATE|1 KING BED STUDIO SUITE NONSMOKING HDTV/FREE WI-FI/SITTING AREA/,Studio Suite
7862,BOOKS FOR KIDS|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7867,2X POINTS PACKAGE|2 QNS MICROWV/FRIDGE/WETBAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7869,BEST AVAILABLE RATE|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7875,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7879,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING COMP HI SPEED DAILY HOT BRKFST LITE MEAL M-TH,Studio Suite
7880,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING COMP HI SPEED DAILY HOT BRKFST LITE MEAL M-TH,Studio Suite
7882,2X POINTS PACKAGE|1 KING BED STUDIO SUITE W/ SOFABED NONSMOKING HDTV/FREE WI-FI/SITTING AREA/FRIDGE/MICROWAVE,Studio Suite
7891,BEST AVAILABLE RATE|1 KING BED STUDIO SUITE NONSMOKING HDTV/FREE WI-FI/SITTING AREA/,Studio Suite
7893,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7898,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING COMP HI SPEED DAILY HOT BRKFST LITE MEAL M-TH,Studio Suite
7905,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7907,SEMI-FLEX|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7912,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7923,2X POINTS PACKAGE|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7924,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7929,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7932,SEMI-FLEX|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7935,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7937,FLEXIBLE RATE|2QUEEN ACCESSIBLE BATHTUB STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN W/MICRO/FRIDGE,Studio Suite
7943,SEMI-FLEX|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7945,2X POINTS PACKAGE|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI,Studio Suite
7947,"REGULAR RATE|FLEXIBLE RATE, STUDIO SUITE, 1 KING, SOFA BED",Studio Suite
7956,"REGULAR RATE|FLEXIBLE RATE, STUDIO SUITE, STUDIO, 1 KING",Studio Suite
7960,CWT PROGRAM -HONORS SEMI-FLEX|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7964,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7970,2X POINTS PACKAGE|2QUEEN ACCESSIBLE BATHTUB STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN W/MICRO/FRIDGE,Studio Suite
7974,BEST AVAILABLE RATE|1 KING MICROWV/FRIDGE/WET BAR STUDIO SUITE NS SOFABED/HDTV/FREE WI-FI/,Studio Suite
7984,2X POINTS PACKAGE|1 KING BED STUDIO SUITE NONSMOKING FREE WI-FI-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Suite
7986,STANDARD RATE HF KING STUDIO|STUDIO SUITE:1 KING 1 SOFABED:NON SMOKING,Studio Suite
7987,FLEXIBLE RATE|1KING HEARING ACCESSIBLE STUDIO SUITE NOSMOK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Studio Suite
7988,FLEXIBLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7994,BEST AVAILABLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7995,BEST AVAILABLE RATE|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
7996,BOOKS FOR KIDS|1 KING BED STUDIO SUITE NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Suite
8035,FLEXIBLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8038,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8053,SEMI-FLEX|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
8065,BB SEMI FLEX|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
8085,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8105,2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8124,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8125,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8141,ADVANCE PURCHASE|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
8149,ADVANCE PURCHASE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8156,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8183,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8188,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8205,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8216,"HM UK GOVERNMENT -NEGOTIATED,|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED",Twin Room
8235,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8241,MRATE AVAIL BOOK WITH CONFIDEN|STANDARD TWIN ROOM,Twin Room
8244,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8245,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8253,BEST AVAILABLE RATE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8257,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8258,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8303,"HM UK GOVERNMENT -NEGOTIATED,|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED",Twin Room
8305,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8315,MRATE AVAIL BOOK WITH CONFIDEN|STANDARD TWIN ROOM,Twin Room
8317,SEMI-FLEX|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8329,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8333,FLEXIBLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8334,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8335,SEMI-FLEX|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8341,2X POINTS PACKAGE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8342,MRATE AVAIL FLEXIBLE RATE|STANDARD TWIN ROOM,Twin Room
8343,MRATE AVAIL FLEXIBLE RATE - BB|STANDARD TWIN ROOM,Twin Room
8354,MRATE AVAIL BOOK WITH CONFIDEN|STANDARD TWIN ROOM,Twin Room
8356,REGULAR/RACK|TWIN ROOM - QUEEN . SINGLE TWIN ROOM - QUEEN . SINGLE ROOM ONLY RATE NON-SMOKING,Twin Room
8361,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8362,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8369,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8370,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8372,BEST AVAILABLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8379,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8382,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8386,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8387,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8388,"REGULAR RATE|FLEXIBLE RATE, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
8390,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8398,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8404,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8408,FLEXIBLE RATE - BB-BB/BED BRKF|STANDARD TWIN ROOM,Twin Room
8409,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8411,FLEXIBLE RATE|STANDARD TWIN ROOM,Twin Room
8412,TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM ONLY ROOM,Twin Room
8416,CTM|STANDARD TWIN ROOM,Twin Room
8419,"HM UK GOVERNMENT -NEGOTIATED,|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED",Twin Room
8423,TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM ONLY ROOM,Twin Room
8436,CTM|TWIN ROOM WITH 2 BEDS,Twin Room
8439,FLEXIBLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8440,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8448,2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8450,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN STANDARD TWIN ROOM,Twin Room
8451,2X POINTS PACKAGE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8452,CCS PUBLIC SECTOR RATE RO -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8455,TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM WITH BREAKFAST,Twin Room
8461,WIN PREFERRED RATE -PREFERRED|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8463,TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM WITH BREAKFAST,Twin Room
8467,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8468,ADVANCE PURCHASE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8472,CTM|TWIN ROOM WITH 2 BEDS,Twin Room
8479,MRATE AVAIL FLEXIBLE RATE|STANDARD TWIN ROOM,Twin Room
8480,MRATE AVAIL FLEXIBLE RATE - BB|STANDARD TWIN ROOM,Twin Room
8483,BEST AVAILABLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8484,SEMI-FLEX|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8485,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
8486,BEST AVAILABLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8487,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8489,2X POINTS PACKAGE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8490,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8492,SEMI-FLEX|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8495,BEST FLEXIBLE RATE INC ROOM ON|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING BEST FLEXIBLE RATE.  ROOM ONLY,Twin Room
8498,BEST AVAILABLE RATE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8507,2X POINTS PACKAGE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8508,CTM|TWIN ROOM WITH 2 BEDS,Twin Room
8512,SEMI-FLEX|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8514,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8521,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8525,CORPORATE RATE BY HOTELREZ RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8526,WORLD RAINBOW HOTELS BAR  RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8528,BESTREZ RO INC VAT|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8529,GOVERNMENT RATE BY HOTELREZ RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8533,ADVANCE PURCHASE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8534,2X POINTS PACKAGE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8538,WORLDWIDE INDEPENDENT TRAVEL N|TWIN ROOM WITH 2 BEDS,Twin Room
8542,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8547,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8548,BEST AVAILABLE RATE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8552,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8558,CCS PUBLIC SECTOR RATE RO -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8560,MRATE AVAIL BOOK WITH CONFIDEN|STANDARD TWIN ROOM,Twin Room
8573,2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8577,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8581,CWT PROGRAM -HONORS DISCOUNT|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8582,CWT PROGRAM -PREFERRED|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8583,2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8587,GOVERNMENT UK 20/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8588,CWT PROGRAM -HONORS DISCOUNT|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8589,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8590,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8591,CWT PROGRAM -PREFERRED|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8593,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8595,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8601,WORLD RAINBOW HOTELS BAR  RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8602,CORPORATE RATE BY HOTELREZ RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8604,GOVERNMENT RATE BY HOTELREZ RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
8607,CWT PROGRAM -PREFERRED|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8609,CWT PROGRAM -HONORS DISCOUNT|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8612,CWT PROGRAM -HONORS DISCOUNT|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/23 SQM,Twin Room
8615,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8618,CTM -PREFERRED|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8623,MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
8626,CWT BUSINESS RATES|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING CWT BUSINESS RATES GYM ACCESS WI-FI AND PARKING INCLUDED,Twin Room
8627,ADVANCE PURCHASE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8630,ACCENTURE -PREFERRED RATE INC|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/23 SQM,Twin Room
8631,BEST AVAILABLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8632,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8636,BEST AVAILABLE RATE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8638,WIN PREFERRED RATE -PREFERRED|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8640,2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8642,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8643,MRATE AVAIL FLEXIBLE RATE|STANDARD TWIN ROOM,Twin Room
8644,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8647,MRATE AVAIL FLEXIBLE RATE - BB|STANDARD TWIN ROOM,Twin Room
8648,FLEXIBLE RATE|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
8650,CTM|TWIN ROOM WITH 2 BEDS,Twin Room
8651,REGULAR/RACK|TWIN ROOM - QUEEN . SINGLE TWIN ROOM - QUEEN . SINGLE ROOM ONLY RATE NON-SMOKING,Twin Room
8655,FAMILY TIME|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8656,MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
8662,CCS PUBLIC SECTOR RATE BB -NEG|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
8664,BEST FLEXIBLE RATE INC BREAKFA|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING BEST FLEXIBLE RATE INC BREAKFAST,Twin Room
8665,2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8671,SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8672,RACK RATE|TWIN ROOM - NON SMOKING,Twin Room
8673,CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
8679,MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
8681,BEST AVAILABLE RATE|TWIN ROOM TWIN ROOM BEST AVAILABLE RATE,Twin Room
8685,BEST AVAILABLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
8686,GOVT/FED/STATE PREFERRED RATE|PREMIUM TWIN ROOM NON ISO HOTEL FREE WIFI SPACIOUS GOVERNMENT IDENTIFICATION REQUIRED,Twin Room
8693,ADVANCE PURCHASE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
