,Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,LDA_Topic,Top Words,BERTopic_Topic,BERTopic_Top_Words,NMF_Topic,NMF_Topic_Name,TFIDF_LDA_Topic,TFIDF_LDA_Topic_Name,NMF_Topic_50,NMF_Topic_Name_50,TFIDF_LDA_Topic_50,TFIDF_LDA_Topic_Name_50
730,730,SEMI-FLEX|2 DBL MOBILITY ACCESS W/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,SEMI-FLEX|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",13,"mobility, smok, dial, firmness, withbathtub",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm,2,semi flex cwt program program honors honors semi flex king,3,global program program bedroom breakfast inclusive garden view apartment queen
731,731,AAA-AARP MEMBERS|ACCESSIBLE ROOM FEATURES 1 KING,Accessible Room,AAA-AARP MEMBERS|ACCESSIBLE ROOM FEATURES 1 KING,14,"aaa, rate, required, government, id, room, king, hot, deals",-1,Outlier,6,non smoking smoking free wifi free suite non free wifi,17,classic suite suite king suite accessible cottage suite city view,6,non smoking smoking free suite non wifi free free wifi,0,rainbow hotels world rainbow hotels bar tv air ensuite wifi
732,732,"KOCH INDUSTRIES -NEGOTIATED, B|1 KING BED HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT/",Accessible Room,"KOCH INDUSTRIES -NEGOTIATED, B|1 KING BED HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT/",17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
733,733,BED AND BRKFST* 1 KNG ADA SHOW|ADA 1 KING BED: ROLL IN SHOWER:OUTSIDE/ATRIUM,Accessible Room,BED AND BRKFST* 1 KNG ACCESSIBLE SHOW|ACCESSIBLE 1 KING BED: ROLL IN SHOWER:OUTSIDE/ATRIUM,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",2,"pool, ft, sq, view, king",16,sq ft king bed bed sq suite sq view king,18,hot deals aaa hot deals aaa run house caa hot,28,king bed suite king bed sq room king bungalow king,22,trip advisor advisor plus bungalow king ft bungalow king bed
734,734,"FLEXIBLE RATE|ATELIER ACCESSIBLE, 1 KING BED 528 SQ FT, AUDIBLE AND VISUAL DOORBELL",Accessible Room,"FLEXIBLE RATE|ATELIER ACCESSIBLE, 1 KING BED 528 SQ FT, AUDIBLE AND VISUAL DOORBELL",16,"sq, ft, king, bed, suite, luxury, view, room, premier",5,"hearing, vis, door, alrt, phn",16,sq ft king bed bed sq suite sq view king,30,marriott senior senior discount senior disc disc marriott valid id,16,sq ft bed sq beds sq suite sq ft free,39,tripadvisor plus plus rate king bed sq ft rate luxury
735,735,TRIPADVISOR PLUS RATE|ADA STE KING BED SEPARATE LIVING AREA 550SQFT HARDWOOD FLOORS STEP OUT BALCONY WITH VIEWS TRIPADVISOR PLUS RATE 10 PERCENT OFF BAR 20 DLR CREDIT PER NIGHT,Accessible Room,TRIPADVISOR PLUS RATE|ACCESSIBLE SUITE KING BED SEPARATE LIVING AREA 550SQFT HARDWOOD FLOORS STEP OUT BALCONY WITH VIEWS TRIPADVISOR PLUS RATE 10 PERCENT OFF BAR 20 DLR CREDIT PER NIGHT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,33,tripadvisor plus plus rate king bed ocean view rate deluxe,14,tripadvisor plus plus rate king non signature bungalow business rate,32,tripadvisor plus plus rate ocean view rate double king room,20,mrate avail avail flexible avail book book confiden flexible rate
736,736,BREAKFAST INCLUDED|1 KING MOBILITY ACCESSIBLE W/BATHTUB COMP WIFI- BED WITH ADJUSTABLE FIRMNESS DIAL,Accessible Room,BREAKFAST INCLUDED|1 KING MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- BED WITH ADJUSTABLE FIRMNESS DIAL,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,23,comp wifi living area deluxe suite area comp junior suite,22,semi flex comp wifi wifi mini mini fridge room comp,23,comp wifi living area area comp wifi hdtv hdtv withhidef,2,ensuite wifi wifi tv tv parking rate hotelrez corporate rate
737,737,"BEST AVAILABLE RATE FLEXIBLE|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",Accessible Room,"BEST AVAILABLE RATE FLEXIBLE|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,29,bonus points nt includes points nt rewards club club bonus
738,738,"BEST AVAILABLE RATE FLEXIBLE|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",Accessible Room,"BEST AVAILABLE RATE FLEXIBLE|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,12,non smoking smoking free suite non wifi free free wifi
739,739,"AAA DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",Accessible Room,"AAA DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,29,bonus points nt includes points nt rewards club club bonus
740,740,"WYNDHAM REWARDS DOUBLE POINTS|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",Accessible Room,"WYNDHAM REWARDS DOUBLE POINTS|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,12,non smoking smoking free suite non wifi free free wifi
741,741,"AAA DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",Accessible Room,"AAA DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,43,pay save save non non cx breakfast plus plus bedroom
742,742,"SENIOR DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",Accessible Room,"SENIOR DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,29,bonus points nt includes points nt rewards club club bonus
743,743,"WYNDHAM REWARDS DOUBLE POINTS|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",Accessible Room,"WYNDHAM REWARDS DOUBLE POINTS|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,29,bonus points nt includes points nt rewards club club bonus
744,744,"AARP RATE|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",Accessible Room,"AARP RATE|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,29,bonus points nt includes points nt rewards club club bonus
745,745,"AARP RATE|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",Accessible Room,"AARP RATE|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,12,non smoking smoking free suite non wifi free free wifi
746,746,"SENIOR DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NSMK WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",Accessible Room,"SENIOR DISCOUNT|1 QUEEN MOBILITY ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, ROLL-IN SHOWER, MINI-FRIDGE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,43,pay save save non non cx breakfast plus plus bedroom
747,747,SEMI-FLEX|1 KING ROOM MARINA VIEW HEAR ACCESS VIS FIREALRN/DOOR/PHONE ALERT/FREE WIFI,Accessible Room,SEMI-FLEX|1 KING ROOM MARINA VIEW HEARING ACCESSIBLE VIS FIREALRN/DOOR/PHONE ALERT/FREE WIFI,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm,15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,door phone phone alert bi level hearing accessible alarm door
748,748,TRIPADVISOR PLUS -TRIPADVISOR|1 KING MOBILITY ACCESSIBLE ROLL IN SHOWER FREE WI-FI/BREAKFAST INCLUDED/55 IN HDTV,Accessible Room,TRIPADVISOR PLUS -TRIPADVISOR|1 KING MOBILITY ACCESSIBLE ROLL IN SHOWER FREE WI-FI/BREAKFAST INCLUDED/55 IN HDTV,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",0,"wifi, free, tv, room, bed",33,tripadvisor plus plus rate king bed ocean view rate deluxe,10,door phn firealrm door vis firealrm hearing accessible phn alrt,32,tripadvisor plus plus rate ocean view rate double king room,39,tripadvisor plus plus rate king bed sq ft rate luxury
749,749,FLEXIBLE RATE|2 DOUBLE MOBILITY/HEARING ACCESS BATHTUB VIS FIREALRM/DOOR/PHN ALRT - 318 SQ FT,Accessible Room,FLEXIBLE RATE|2 DOUBLE MOBILITY/HEARING ACCESSIBLE BATHTUB VIS FIREALRM/DOOR/PHN ALRT - 318 SQ FT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
750,750,2X POINTS PACKAGE|1 KING MOBILITY ACCESS RI SHWR STUDIO NOSMOK SOFABED/MICROWV/FRIDGE/WET BAR/HDTV/,Accessible Room,2X POINTS PACKAGE|1 KING MOBILITY ACCESSIBLE RI SHWR STUDIO NON SMOKING SOFABED/MICROWV/FRIDGE/WET BAR/HDTV/,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",15,hearing accessible door phn phn alrt firealrm door vis firealrm,22,semi flex comp wifi wifi mini mini fridge room comp,15,hearing accessible door phn phn alrt firealrm door vis firealrm,11,inch hd hd tv wifi inch public sector ccs public
751,751,TRIPADVISOR ADA QN TUB SFBD|ADA W. TUB:TWO QUEENS:SOFA BED BREAKFAST: WIFI: PARKING,Accessible Room,TRIPADVISOR ACCESSIBLE QUEEN TUB SFBD|ACCESSIBLE WITH. TUB:TWO QUEENS:SOFA BED BREAKFAST: WIFI: PARKING,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",0,"wifi, free, tv, room, bed",10,sofa bed king sofa studio king room sofa rate details,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,10,sofa bed king sofa studio king rate details room sofa,28,free wifi rate double rack rate best available double room
752,752,BEST AVAILABLE RATE|1 KING MOBILITY ACCESS RI SHWR W/SOFABED NS MICROWV/FRIDGE/HDTV/FREE WI-FI,Accessible Room,BEST AVAILABLE RATE|1 KING MOBILITY ACCESSIBLE RI SHWR WITHSOFABED NON SMOKING MICROWV/FRIDGE/HDTV/FREE WI-FI,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",-1,Outlier,1,best available available rate rate superior rate room rate deluxe,24,free wi wi fi fi hot hot breakfast breakfast included,3,free wi wi fi fi hot breakfast included hot breakfast,11,inch hd hd tv wifi inch public sector ccs public
753,753,MEMBER RATE 1 Q ADA SHOWER|300 SQ. FT. ADA ROOM: 1 QUEEN BED,Accessible Room,MEMBER RATE 1 Q ACCESSIBLE SHOWER|300 SQ. FT. ACCESSIBLE ROOM: 1 QUEEN BED,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",2,"pool, ft, sq, view, king",26,room queen queen bed queen room queen beds queen size,30,marriott senior senior discount senior disc disc marriott valid id,26,room queen queen bed queen room queen beds guest room,48,subject availability bedroom apt queen arrive lounge dining bed type
754,754,GOVERNMENT RATE 2 DBL ADA SHWR|ADA ROOM WITH 2 DOUBLES AND SHOWER:240 SQ FT,Accessible Room,GOVERNMENT RATE 2 DOUBLE ACCESSIBLE SHWR|ACCESSIBLE ROOM WITH 2 DOUBLES AND SHOWER:240 SQ FT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",2,"pool, ft, sq, view, king",16,sq ft king bed bed sq suite sq view king,19,stay rate prior stay refundable changes non refundable prepay non,36,government rate required check employee id rate employee id required,48,subject availability bedroom apt queen arrive lounge dining bed type
755,755,"PAY NOW SAVE NON-CX|1 QUEEN ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE HOT BREAKFAST, SOFA BED, FRIDGE, MICROWAVE",Accessible Room,"PAY NOW SAVE NON-CX|1 QUEEN ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE HOT BREAKFAST, SOFA BED, FRIDGE, MICROWAVE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,12,non smoking smoking free suite non wifi free free wifi
756,756,STANDARD RATE 2 DBL ADA SHOWER|ADA ROOM WITH ROLL IN SHOWER:2 DOUBLE BEDS:,Accessible Room,STANDARD RATE 2 DOUBLE ACCESSIBLE SHOWER|ACCESSIBLE ROOM WITH ROLL IN SHOWER:2 DOUBLE BEDS:,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,27,room double double bed double room double beds comfort room,26,roll shower accessible roll free wifi king bed flexible rate,39,room double double bed comfort room double beds double room,28,free wifi rate double rack rate best available double room
757,757,LEISURE RATE|ACCESSIBLE RESORT VIEW DOUBLE 370 SF 2 DBL BEDS PRIVATE BALCONY ISLAND DECOR WIFI FLAT PANEL TV LEISURE RATE,Accessible Room,LEISURE RATE|ACCESSIBLE RESORT VIEW DOUBLE 370 SF 2 DOUBLE BEDS PRIVATE BALCONY ISLAND DECOR WIFI FLAT PANEL TV LEISURE RATE,23,"view, villa, bungalow, ocean, king, cottage, garden, virtuoso, bedroom",0,"wifi, free, tv, room, bed",27,room double double bed double room double beds comfort room,13,phone alert door phone alarm door hearing accessible visual alarm,39,room double double bed comfort room double beds double room,18,single room free wifi room single rate single single bed
758,758,FLEXIBLE RATE|1 KING BED MOBILITY ACCESSIBLE W/ BATHTUB COMP HI SPEED-LUXURY LINENS-32 INCH LCD TV,Accessible Room,FLEXIBLE RATE|1 KING BED MOBILITY ACCESSIBLE WITH/ BATHTUB COMP HI SPEED-LUXURY LINENS-32 INCH LCD TV,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",-1,Outlier,14,flexible rate best flexible rate king king bed rate room,7,king room deluxe king sq ft free wifi king corner,28,king bed suite king bed sq room king bungalow king,30,phn alrt door phn firealrm door vis firealrm hearing accessible
759,759,FLEXIBLE RATE|1 KNG EXE LVL MOBILITY/HEARING ACCESS RI SHWR VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,FLEXIBLE RATE|1 KNG EXE LEVEL MOBILITY/HEARING ACCESSIBLE RI SHWR VIS FIREALRM/DOOR/PHN ALRT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
760,760,2X POINTS PACKAGE|1 KING MOBILITY ACCESS RI SHWR W/SOFABED NS MICROWV/FRIDGE/HDTV/FREE WI-FI,Accessible Room,2X POINTS PACKAGE|1 KING MOBILITY ACCESSIBLE RI SHWR WITHSOFABED NON SMOKING MICROWV/FRIDGE/HDTV/FREE WI-FI,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",2,free wi fi hot wi fi breakfast included hot breakfast,24,free wi wi fi fi hot hot breakfast breakfast included,3,free wi wi fi fi hot breakfast included hot breakfast,11,inch hd hd tv wifi inch public sector ccs public
761,761,2X POINTS|1 KING MOBILITY ACCESSIBLE W/ ROLL IN SHOWER 14.95 /DAY HSIA,Accessible Room,2X POINTS|1 KING MOBILITY ACCESSIBLE WITH/ ROLL IN SHOWER 14.95 /DAY HSIA,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",2,"pool, ft, sq, view, king",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
762,762,"AAA CAA RATE|ACCESSIBLE - 1 KING,FULL BRKFST,NSMK ACCESSIBLE,ROLL IN SHOWER MUST SHOW AAA ID AT CHECK IN",Accessible Room,"AAA CAA RATE|ACCESSIBLE - 1 KING,FULL BRKFST,NON SMOKING ACCESSIBLE,ROLL IN SHOWER MUST SHOW AAA ID AT CHECK IN",14,"aaa, rate, required, government, id, room, king, hot, deals",3,"aaa, card, required, membership, caa",3,caa rate membership card card required aaa caa assn aaa,22,semi flex comp wifi wifi mini mini fridge room comp,4,caa rate membership card card required aaa caa assn aaa,39,tripadvisor plus plus rate king bed sq ft rate luxury
763,763,"PAY NOW  SAVE, NON-CANCELABLE|1 QUEEN ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE BREAKFAST, MINI-FRIDGE, MICROWAVE",Accessible Room,"PAY NOW  SAVE, NON-CANCELABLE|1 QUEEN ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE BREAKFAST, MINI-FRIDGE, MICROWAVE",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi,6,non smoking smoking free suite non wifi free free wifi,12,non smoking smoking free suite non wifi free free wifi
764,764,ADVANCE SAVER|KING HEAR ACCESSIBLE ROLL IN SHWR NOSMK SPACIOUS GUEST ROOM WITH FREE INTERNET AND IN-RM AMENITIES INCLUDING MINI FRIDGE,Accessible Room,ADVANCE SAVER|KING HEARING ACCESSIBLE ROLL IN SHWR NOSMK SPACIOUS GUEST ROOM WITH FREE INTERNET AND IN-ROOM AMENITIES INCLUDING MINI FRIDGE,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,23,suite balcony cwt smallbiz cxl late smallbiz cxl late ck,15,hearing accessible door phn phn alrt firealrm door vis firealrm,31,stay pass daily hot hot brkfst lite meal meal th
765,765,CWT PROGRAM -HONORS SEMI-FLEX|1KG LW PENTHSE MOBILITY/HEAR ACCESS RISHWR NS VIS FIREALARM/DOOR/PHN ALERT-LOWER PENTHOUSE,Accessible Room,CWT PROGRAM -HONORS SEMI-FLEX|1KG LW PENTHSE MOBILITY/HEARING ACCESSIBLE RISHWR NON SMOKING VIS FIREALARM/DOOR/PHN ALERT-LOWER PENTHOUSE,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,22,semi flex comp wifi wifi mini mini fridge room comp,15,hearing accessible door phn phn alrt firealrm door vis firealrm,36,breakfast daily adults sharing daily adults breakfast adults adults breakfast
766,766,2X POINTS|1 KING BED MOBILITY ACCESSIBLE W/ BATHTUB COMP HI SPEED-LUXURY LINENS-32 INCH LCD TV,Accessible Room,2X POINTS|1 KING BED MOBILITY ACCESSIBLE WITH/ BATHTUB COMP HI SPEED-LUXURY LINENS-32 INCH LCD TV,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",-1,Outlier,21,bonus points nt includes points nt includes room club bonus,31,membership card card required caa rate aaa caa rate membership,28,king bed suite king bed sq room king bungalow king,29,bonus points nt includes points nt rewards club club bonus
767,767,PREMIUM WI-FI|1 KING 1BDRM MOBILITY ACCESS W/ TUB NO SMOK WIFI AVL-SLEEPER SOFA-MICROWAVE-REFRIGERATOR,Accessible Room,PREMIUM WI-FI|1 KING 1BDRM MOBILITY ACCESSIBLE WITH/ TUB NO SMOK WIFI AVL-SLEEPER SOFA-MICROWAVE-REFRIGERATOR,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,1,standard twin twin room queen room single room free wifi,17,studio suite queen beds beds studio wi fi nonsmoking free,2,ensuite wifi wifi tv tv parking rate hotelrez corporate rate
768,768,CWT BUSINESS RATES|ACCESSIBLE CATHEDRAL VIEW KING - 360 SF OR 33 SM - SPACIOUS ADA COMPLIANT ROOM,Accessible Room,CWT BUSINESS RATES|ACCESSIBLE CATHEDRAL VIEW KING - 360 SF OR 33 SM - SPACIOUS ACCESSIBLE COMPLIANT ROOM,20,"room, hotel, best, type, meet, arrive, subject, preference, bed",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,16,family room rate premium flexible rate king bed sf sm,40,size bed king size luxury room queen size room king,0,rainbow hotels world rainbow hotels bar tv air ensuite wifi
769,769,SF GIANTS VALET 2 QUEENS ADA S|DAILY VALET PARKING FOR 1 CAR .PLUS. 10USD,Accessible Room,SF GIANTS VALET 2 QUEENS ACCESSIBLE S|DAILY VALET PARKING FOR 1 CAR .PLUS. 10USD,5,"package, parking, room, includes, king, experience, rate, details, guest",-1,Outlier,30,room king guest room luxury room king bed room guest,26,roll shower accessible roll free wifi king bed flexible rate,41,junior suite rate junior suite king sitting area bed junior,14,aaa auto association aaa auto association king sqft daily parking
770,770,CWT PROGRAM -SEMI FLEX|1 QN EXEC MOBILITY/HEARING ACCESSIBLE TUB NS VIS FIREALRM/DOOR/PHN ALRT - COMP BKFST FOR 2,Accessible Room,CWT PROGRAM -SEMI FLEX|1 QUEEN EXECUTIVE MOBILITY/HEARING ACCESSIBLE TUB NON SMOKING VIS FIREALRM/DOOR/PHN ALRT - COMP BKFST FOR 2,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
771,771,2X POINTS|2 QUEEN MOBILITY ACCESSIBLE WITH BATHTUB HI SPEED 12.95/DAY MP3 CLOCK,Accessible Room,2X POINTS|2 QUEEN MOBILITY ACCESSIBLE WITH BATHTUB HI SPEED 12.95/DAY MP3 CLOCK,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",-1,Outlier,15,hearing accessible door phn phn alrt firealrm door vis firealrm,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,15,hearing accessible door phn phn alrt firealrm door vis firealrm,29,bonus points nt includes points nt rewards club club bonus
772,772,SEMI-FLEX|1 KING BED HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT/,Accessible Room,SEMI-FLEX|1 KING BED HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT/,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
773,773,FLEXIBLE RATE|1 KING HEARING ACCESSIBLE ROOM VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,FLEXIBLE RATE|1 KING HEARING ACCESSIBLE ROOM VIS FIREALRM/DOOR/PHN ALRT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt,15,hearing accessible door phn phn alrt firealrm door vis firealrm,30,phn alrt door phn firealrm door vis firealrm hearing accessible
