description,current_label,cluster,tsne_x,tsne_y
"FLEXIBLE RATE*BEST LEAST RESTR|SUITE-1 KING BED,NSMK,FIREPLACE MICROWAVE FRIDGE",Suite,14,-45.10715,104.15915
BEST AVAILABLE RATE|TWIN STAR SUITE-1 BEDROOM-1 KING-CITY VIEW- CLUB ACCESS-HIGH FLOOR-75SQM 807SQF,Suite,6,9.3521805,-3.5339775
SPECIAL 50PCT OFF SALE|OCEAN FRONT SUITE DOUBLE .2 QUEEN.,Suite,0,-6.6839876,-54.76448
"AAA RATE|2 QUEEN BEDS/NONSMOKING/ACCESSIBLE/SUITE/1 BEDROOM SUITE/LIVING ROOM/SOFABED/FREEHI-SPD WIRELESS/MEDIA HUB/FLAT PANEL TV/DESK, IN-ROOM/COFFEEMAKER, IN-ROOM/PILLOWTOP MATTRESS/DOWN PILLOWS/HAIR DRYER/IRONAND IRONING BOARD/CURVED SHOWER ROD/ACCESSIBLE BATHROOM SINK/IPOD JACKS IN TV/WAKE-UP SERVICE/AIR CONDITIONING, RM/TV,CABLE/ SATELLITE/SPRINKLER SYS, FIRE/A/CAND HEAT, INDIV./EMERG LGHTS-GST RMS/DOORPEEPHOLES./ DOOR DEAD BOLT/MICROWAVE/REFRIGERATOR/PHONE, LOCAL, FREE/MINI-FRIDGE/LOCKS, GUEST WINDOWS/ PRIVATEBATH/DOORS SELF CLOSING/ID REQUIRED TOREPLACE A GUEST ROOM KEY",Suite,1,-85.45986,75.13324
"REGULAR RATE|FLEXIBLE RATE, 1 BEDROOM SUITE, 1 KING, SOFA BED",Suite,28,65.09714,-18.896889
TRIP ADVISOR PLUS RATE- 15  OF|WALK OF FAME SUITE-KING SERTA BED-FREE WIFI-LIVING AREA-SLEEPER SOFA-WOLFGANG PUCK COFFEE-DINING ROOM-MAX 3 PPL,Suite,34,-16.997581,-62.013824
TRIPADVISOR PLUS RATE|KING SUITE - 500 SQ FT - GROUND FLR - FULL KITCHEN WITH GRANITE COUNTER TOP,Suite,6,-18.543295,-98.481155
TRIPADVISOR PLUS RATE|RODNEY SUITE 1 KING BED ,Suite,6,-24.51067,-100.5868
"REGULAR RATE|FLEXIBLE RATE, 1 BEDROOM SUITE, 1 KING",Suite,28,57.607452,-10.494631
SPECIAL 50PCT OFF SALE|OCEAN FRONT SUITE .1 KING.,Suite,0,-6.68398,-54.769527
TRIPADVISOR PLUS|OCEANFRONT 1KING SUITE-624 SQ FT-PRIVATE LANAI UNOBSTRUCTED OCEANVIEW-LIVING ROOM -2BATH,Suite,11,-19.25705,-92.53039
BED AND BREAKFAST|ESTATE SUITE-640 SQFT -1 BEDROOM SUITE PATIO OR BALCONY- WIRELESS HSIA-LCD FLATSCREEN TV,Suite,34,-26.191736,-12.824684
DAILY BEST AVAILABLE RATE|ESTATE SUITE-640 SQFT -1 BEDROOM SUITE PATIO OR BALCONY- WIRELESS HSIA-LCD FLATSCREEN TV,Suite,25,-26.207771,-12.818131
AAA|ESTATE SUITE-640 SQFT -1 BEDROOM SUITE PATIO OR BALCONY- WIRELESS HSIA-LCD FLATSCREEN TV,Suite,34,-26.236586,-12.784664
AARP RATE|ESTATE SUITE-640 SQFT -1 BEDROOM SUITE PATIO OR BALCONY- WIRELESS HSIA-LCD FLATSCREEN TV,Suite,30,-63.499905,-52.466705
BEST FLEXIBLE RATE|2BR OCEANVIEW SUITE-1 QUEEN 2 FULLS-WIFI- KITCHEN-2 BTHRMS-LIVING RM-SOFA-WASHER-DRYER,Suite,17,-3.471589,17.974905
AAA-AARP MEMBER RATE|2BR OCEANVIEW SUITE-1 QUEEN 2 FULLS-WIFI- KITCHEN-2 BTHRMS-LIVING RM-SOFA-WASHER-DRYER,Suite,30,-68.02633,-50.88587
TRIP ADVISOR PLUS|CITYSIDE DOUBLE WHIRLPOOL SUITES,Suite,0,-15.907488,-61.48831
DREAM AWAY|1 KING BED MINI SUITE SITTING AREA-SOFABED-REFRIGERATOR-MP3 CLOCK,Suite,9,-61.326954,0.2760652
"BEST AVAILABLE|2 QUEEN BEDS/NONSMOKING/ACCESSIBLE/SUITE/1 BEDROOM SUITE/LIVING ROOM/SOFABED/FREEHI-SPD WIRELESS/MEDIA HUB/FLAT PANEL TV/DESK, IN-ROOM/COFFEEMAKER, IN-ROOM/PILLOWTOP MATTRESS/DOWN PILLOWS/HAIR DRYER/IRONAND IRONING BOARD/CURVED SHOWER ROD/ACCESSIBLE BATHROOM SINK/IPOD JACKS IN TV/WAKE-UP SERVICE/AIR CONDITIONING, RM/TV,CABLE/ SATELLITE/SPRINKLER SYS, FIRE/A/CAND HEAT, INDIV./EMERG LGHTS-GST RMS/DOORPEEPHOLES./ DOOR DEAD BOLT/MICROWAVE/REFRIGERATOR/PHONE, LOCAL, FREE/MINI-FRIDGE/LOCKS, GUEST WINDOWS/ PRIVATEBATH/DOORS SELF CLOSING/ID REQUIRED TOREPLACE A GUEST ROOM KEY",Suite,32,-84.27996,73.99878
"TRN RATE|1 KING BED/NONSMOKING/SUITE/NO PETSALLOWED/ MICROWAVE REFRIGERATOR/AWAY FROMSTREET/ SOFABED/FREE HI-SPD WIRELESS/HBO/TV, CABLE/ SATELLITE/PAY-FOR-VIEW MOVIES/AIR CONDITIONING, RM/SPRINKLER SYS, FIRE",Suite,25,-84.02704,75.58223
FLEXIBLE RATE|ONE BEDROOM EMPIRE STATE VIEW SUITE-1 KING-1.5 BATH-GREAT VIEWS-KITCHEN-WASHER DRYER-935 SQFT,Suite,14,30.06352,1.5540746
SPECIAL 50PCT OFF SALE|OCEAN VIEW SUITE DOUBLE .2 QUEEN.,Suite,0,-6.6874213,-54.766712
ROOM RATE|ONE BEDROOM SUITE KING-FLOOR 35-39-FREE WIFI LARGE SEPARATE LIVING ROOM-FLOOR TO CEILNG WNDW,Suite,8,-27.696018,20.770813
BEST FLEXIBLE RATE|1BR OCEANVIEW SUITE-1 KING BED- WIFI-KITCHEN-LIVING RM-SOFA-WASHER-DRYER,Suite,17,-3.4739878,17.969328
FLORIDA  GEORGIA RESIDENTS|1BR OCEANVIEW SUITE-1 KING BED- WIFI-KITCHEN-LIVING RM-SOFA-WASHER-DRYER,Suite,34,-56.764996,-40.6913
AAA-AARP MEMBER RATE|1BR OCEANVIEW SUITE-1 KING BED- WIFI-KITCHEN-LIVING RM-SOFA-WASHER-DRYER,Suite,30,-68.03029,-50.89068
"AAA RATE|2 KING BEDS/NONSMOKING/ACCESSIBLE/SUITE/ 2BEDROOM SUITE/LIVING ROOM/SOFABED/ FREEHI-SPD WIRELESS/MEDIA HUB/FLAT PANEL TV/ COFFEEMAKER, IN-ROOM/DESK, IN-ROOM/IPODJACKS IN TV/PILLOW TOP MATTRESS/DOWNPILLOWS/HAIR DRYER/IRON AND IRONING BOARD/CURVED SHOWER ROD/ACCESSIBLE BATHROOM SINK/A/C AND HEAT, INDIV./WAKE-UP SERVICE/AIRCONDITIONING, RM/ SPRINKLER SYS, FIRE/EMERGLGHTS-GST RMS/TV, CABLE/SATELLITE/DOORPEEPHOLES./DOOR DEAD BOLT/MICROWAVE/REFRIGERATOR/PHONE, LOCAL, FREE/MINI-FRIDGE/LOCKS, GUEST WINDOWS/ PRIVATEBATH/DOORS SELF CLOSING/ID REQUIRED TOREPLACE A GUEST ROOM KEY",Suite,1,-85.46948,75.15648
2X POINTS|1 KG EXEC LVL 2-RM STE MOB/HEAR RI SH ACCESS VIS FIREALRM/DOOR/PHN ALRT - WIFI - 55IN HDTV,Suite,4,-90.69067,-34.460495
"BEST AVAILABLE|2 QUEEN BEDS/NONSMOKING/ACCESSIBLE/SUITE/1 ROOM SUITE/LIVING ROOM/SOFABED/FREEHI-SPD WIRELESS/MEDIA HUB/FLAT PANEL TV/ COFFEEMAKER, IN-ROOM/DESK, IN-ROOM/PILLOWTOP MATTRESS/DOWN PILLOWS/HAIR DRYER/IRONAND IRONING BOARD/IPOD JACKS IN TV/ACCESSIBLE BATHROOM SINK/CURVED SHOWER ROD/WAKE-UP SERVICE/TV, CABLE/SATELLITE/AIRCONDITIONING, RM/SPRINKLER SYS, FIRE/EMERGLGHTS-GST RMS/ MIRROR, FULL LENGTH/A/C ANDHEAT, INDIV./DOOR PEEPHOLES./DOOR DEADBOLT/MICROWAVE/ REFRIGERATOR/PHONE, LOCAL,FREE/MINI-FRIDGE/ LOCKS, GUEST WINDOWS/PRIVATE BATH/DOORS SELF CLOSING/ID REQUIREDTO REPLACE A GUEST ROOM KEY",Suite,32,-84.23569,73.98751
"SENIOR DISCOUNT|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,1,-61.535374,-11.495658
"AARP RATE|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,30,-66.72538,-63.497643
"AARP RATE|PRESTIGE SUITE 1 KING BED SUITE, NS OR S AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,30,-70.435005,-58.951187
"AAA DISCOUNT|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,1,-60.12607,-10.727621
"BAR WITH BREAKFAST FLEX CXL|PRESTIGE SUITE 1 KING BED SUITE, NS OR S AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,32,-38.39576,80.91487
"SENIOR DISCOUNT|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, CITY VIEW",Suite,1,-61.67927,-11.508093
"AAA DISCOUNT|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, CITY VIEW",Suite,1,-60.07688,-10.667374
"BAR WITH BREAKFAST FLEX CXL|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,32,-38.729538,81.40885
"BAR WITH BREAKFAST FLEX CXL|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, CITY VIEW",Suite,32,-38.7441,81.46413
"AARP RATE|CORNER SUITE 1 KING BED NON SMOKING AND SMOKING AVAILABLE, WIFI, CITY VIEW",Suite,30,-66.68207,-63.517117
"AAA DISCOUNT|PRESTIGE SUITE 1 KING BED SUITE, NS OR S AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,1,-73.27439,-19.89986
"SENIOR DISCOUNT|PRESTIGE SUITE 1 KING BED SUITE, NS OR S AVAILABLE, WIFI, PARTIAL SEA VIEW",Suite,1,-73.23846,-19.87901
EVERY 3RD NIGHT FREE|ACCESSIBLE TOWERS CORNER SUITE KING - 1210 SF OR 112 SM - ADA COMPLIANT SUITE - KITCHENETTE,Suite,0,13.129526,28.486874
BEST AVAILABLE RATE|1 KING 1BDRM SUITE W/ SITTING AREA-WETBAR NS HDTV/FREE WI-FI/SOFABED/MINI-FRIDGE/MICROWAVE,Suite,25,-49.945583,49.086353
2X POINTS PACKAGE|1 KING 1BDRM SUITE W/ SITTING AREA-WETBAR NS HDTV/FREE WI-FI/SOFABED/MINI-FRIDGE/MICROWAVE,Suite,7,-104.781136,-16.436298
"AAA HOT DEALS|AAA HOT DEALS, 1 BEDROOM LARGER SUITE, 1 KING, SOFA BED",Suite,1,19.006065,-96.65916
"AAA AUTO ASSOCIATION|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, 1 BEDROOM SUITE, 1 KING, SOFA BED",Suite,26,64.572655,-75.29178
HOLIDAY WEEKEND PKG|1 KING 1BDRM SUITE W/ SITTING AREA-WETBAR NS HDTV/FREE WI-FI/SOFABED/MINI-FRIDGE/MICROWAVE,Suite,34,-68.69025,-8.355139
BEST FLEXIBLE RATE|LUXURY ONE BEDROOM SUITE ONE KING BED.  922 S. FT. SPACIOUS LIVING ROOM WITH SOFA SLEEPER. LARGE BATHROOM WITH SOAKING,Suite,14,36.26614,4.3721333
"REGULAR RATE|FLEXIBLE RATE, TERRACE SUITE, 1 BEDROOM 2 ROOM SUITE, 1 KING",Suite,28,58.911148,-16.858803
"BEST AVAILABLE|2 KING BEDS/NONSMOKING/ACCESSIBLE/SUITE/ 2BEDROOM SUITE/LIVING ROOM/SOFABED/ FREEHI-SPD WIRELESS/MEDIA HUB/FLAT PANEL TV/ COFFEEMAKER, IN-ROOM/DESK, IN-ROOM/IPODJACKS IN TV/PILLOW TOP MATTRESS/DOWNPILLOWS/HAIR DRYER/IRON AND IRONING BOARD/CURVED SHOWER ROD/ACCESSIBLE BATHROOM SINK/A/C AND HEAT, INDIV./WAKE-UP SERVICE/AIRCONDITIONING, RM/ SPRINKLER SYS, FIRE/EMERGLGHTS-GST RMS/TV, CABLE/SATELLITE/DOORPEEPHOLES./DOOR DEAD BOLT/MICROWAVE/REFRIGERATOR/PHONE, LOCAL, FREE/MINI-FRIDGE/LOCKS, GUEST WINDOWS/ PRIVATEBATH/DOORS SELF CLOSING/ID REQUIRED TOREPLACE A GUEST ROOM KEY",Suite,32,-84.18414,73.93901
BEST AVAILABLE RATE|PREMIER RIVER VIEW SUITE-1 BEDROOM-1 KING- CLUB ACCESS-HUANGPU RIVER VIEW-101SQM 1087SQF,Suite,6,8.122979,-4.138723
FLEXIBLE RATE|ONE BEDROOM SUITE - 1 KING BED SEPARATE BEDROOM AND LIVING AREA/MIN 750 SF,Suite,14,35.74579,4.6108265
"AAA AMERICAN AUTO ASSN|AAA RATE, AAA MEMBERSHIP CARD REQUIRED, 1 BEDROOM LARGER SUITE, 1 KING, SOFA BED",Suite,26,77.89596,-70.20926
BEST AVAILABLE RATE|1 KING 2 ROOM PREMIUM NON SMOKING SUITE WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Suite,25,-20.172121,36.87332
"BEST AVAILABLE RATE FLEXIBLE|1 KING BED GRANDMASTERL SUITE NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST",Suite,17,-74.330894,-6.6539583
"AAA HOT DEALS|1 KING BED GRANDMASTERL SUITE NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST",Suite,1,-67.01334,-26.561543
RACK RATE|KING BED-102 SQM 2 BEDROOM SUITE-PARK CITY VIEW,Suite,12,21.795952,26.323574
EVERY 3RD NIGHT FREE|TOWERS CORNER TWO BEDROOM SUITE - 1675 SF OR 155 SM - DINING AREA - SOFA BED - 2.5 BATH,Suite,12,28.430357,-6.131801
BEST AVAILABLE RATE|HARBOUR CITY SUITE TWO-BEDROOM-OUTER CONNECTING AS TWO BEDROOM-CLUB BENEFITS-128SQM 1376SQF,Suite,6,8.799434,-4.481244
"BEST AVAILABLE RATE|PANORAMIC TWO BEDROOM SUITE, TWO KING BEDS 1450 SQ FT, SOCIAL AREA, WIFI, MEDIA HUB",Suite,25,-11.483397,25.490961
"SIGNATURE TRAVEL NETWORK .|STAY WELL DELANO TWO QUEEN SUITE, 2 QUEEN BDS 725 SQ FT, SHOWER INFUSER, DAWN SIMULATOR",Suite,0,-20.324533,-49.6906
BED  BREAKFAST|SKYLINE VIEW 1 BDRM STE - SKYLINE OR RIVER VIEW ONE KING  -720 SQF -67 SQM - MAX OCC 3,Suite,9,2.0058727,-14.072077
BEST FLEXIBLE RATE|SKYLINE VIEW 1 BDRM STE - SKYLINE OR RIVER VIEW ONE KING  -720 SQF -67 SQM - MAX OCC 3,Suite,6,27.771702,9.00232
"PAY NOW SAVE NON-CX|1 KING BED GRANDMASTERL SUITE NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST",Suite,1,-107.67581,19.063019
BEST FLEXIBLE RATE|SOHI VIEW ONE BDRM STE - BREATHTAKING CITY VIEW -1 KING - 720 SQF - 67 SQM - MAX OCC 4,Suite,6,27.777988,8.966927
BED  BREAKFAST|SOHI VIEW ONE BDRM STE - BREATHTAKING CITY VIEW -1 KING - 720 SQF - 67 SQM - MAX OCC 4,Suite,9,1.9837517,-14.002849
"AAA CAA RATE|SUITE-1 KING BED,NSMK,FIREPLACE MICROWAVE FRIDGE MUST SHOW AAA ID AT CHECK IN",Suite,1,56.14632,-72.17683
BEST AVAILABLE RATE|RIVER VIEW SUITE-1 BEDROOM-1 KING-RIVER VIEW- CLUB ACCESS-HIGH FLOOR-75SQM 807SQF,Suite,6,8.302556,-4.0798354
"REGULAR RATE|FLEXIBLE RATE, 1 BEDROOM 2 ROOM SUITE, 1 KING, SOFA BED",Suite,28,65.15376,-18.91265
BED  BREAKFAST|SKYLINE VIEW TWO BEDROOM SUITE - TWO KINGS  - 1120 SQF - 1045 SQM - MAX OCC 5,Suite,9,0.6916148,-15.53995
BEST FLEXIBLE RATE|SKYLINE VIEW TWO BEDROOM SUITE - TWO KINGS  - 1120 SQF - 1045 SQM - MAX OCC 5,Suite,6,28.309649,7.8988566
"MRATE AVAIL FLEXIBLE RATE|SUPERIOR SUITE, LIVING ROOM AND BEDROOM, LARGED OUBLE BED, SOFA BED, ALSO IDEAL FOR FAMILIES",Suite,33,98.60601,-0.97660935
BED AND BREAKFAST|ONE BEDROOM SUITE KING-FLOOR 35-39-FREE WIFI LARGE SEPARATE LIVING ROOM-FLOOR TO CEILNG WNDW,Suite,8,-28.379824,17.167553
"DELUXE ONSEN SUITE - HIRAFU|SUITE: 1 KING BED592-SQ-FOOT ROOM WITH A BALCONY LAYOUT - BEDROOM AND DINING AREARELAX - INDOOR PRIVATE SPA TUB  IN-ROOM MASSAGE AVAILABLEINTERNET - FREE WIFI AND WIRED INTERNET ACCESSENTERTAINMENT - FLAT-SCREEN TV, SATELLITE CHANNELS, AND DVD PLAYERFOOD   DRINK - REFRIGERATOR, COFFEE/TEA MAKER, AND FREE BOTTLED WATERSLEEP - PREMIUM BEDDING, A DOWN DUVET, A PILLOW MENU, BLACKOUT DRAPES/CURTAINS, AND BED SHEETS BATHROOM - PRIVATE BATHROOM, SHOWER, SLIPPERS, AND FREE TOILETRIESPRACTICAL - SAFE, DESK, AND PHONE  ROLLAWAY/EXTRA BEDS AVAILABLE ON REQUESTCOMFORT - CLIMATE-CONTROLLED AIR CONDITIONING AND DAILY HOUSEKEEPINGACCESSIBILITY - WHEELCHAIR ACCESSIBLENEED TO KNOW - NO CRIBS  INFANT BEDS AVAILABLENON-SMOKING, RENOVATED IN DECEMBER 2015CONNECTING/ADJOINING ROOMS CAN BE REQUESTED, SUBJECT TO AVAILABILITY BREAKFAST INCLUDED HOTEL BUILT IN: 2012 CLASSIC CONCIERGE SERVICE SHUTTLE SERVICE TO THE AIRPORT AIRPORT: 62.073 KM, LAST NAME: OKADAMA AIRPORT  OKD , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: OKD AIRPORT: 81.343 KM, LAST NAME: NEW CHITOSE AIRPORT  CTS , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: QOT AIRPORT: 121.668 KM, LAST NAME: HAKODATE AIRPORT  HKD , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: HKD CITY/TOWN CENTER: 6.314 KM, LAST NAME: NISEKO-CHO, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN CENTRAL TRAIN STATION: 2.145 KM, LAST NAME: HIRAFU, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN FRIDGE IRON   IRONING BOARD BREAKFAST HOTEL BAR CLOSED GARDEN/PARK ELEVATOR RECEPTION  LOBBY BABYSITTER  HOUR LAUNDRY SERVICE TOTAL NUMBER OF ROOMS: 78 ROOMS WITH CONNECTING DOOR: 0 HOTEL-OWNED CAR PARK BATHROOM WITH SHOWER HAIRDRYER ROOM SAFE",Suite,34,-23.583952,104.501755
BEST FLEXIBLE RATE|SOHI VIEW TWO BDRM STE - BREATHTAKING VIEWS - 2 KING BEDS  - 1120 SQF - 104 SQM - MAX OCC 6,Suite,14,27.796535,8.920004
BED  BREAKFAST|SOHI VIEW TWO BDRM STE - BREATHTAKING VIEWS - 2 KING BEDS  - 1120 SQF - 104 SQM - MAX OCC 6,Suite,9,1.9318798,-14.033837
"ADVANCED PURCHASE RATE|1 KING BED/NONSMOKING/SUITE/1 ROOM SUITE/ PARTIAL ROOM DIVIDER/COFFEEMAKER, IN-ROOM/ LOVE SEAT/CLOCK RADIO/AM-FM/REFRIGERATOR/ SPRINKLER SYS, FIRE/TV, CABLE/SATELLITE/ WAKE-UP SERVICE/RECHARGE DEVICE/PHONE,LOCAL, FREE/SOFABED/VOICE MAIL/DESK,IN-ROOM/IRON AND IRONING BOARD/PHONELINES,MULTIPLE/HAIR DRYER/FLAT PANEL TV/FREE HI-SPD WIRELESS/AIR CONDITIONING, RM/DOOR DEAD BOLT/PRIVATE BATH",Suite,25,-79.30962,75.460304
"ADVANCED PURCHASE RATE|2 QUEEN BEDS/NONSMOKING/ACCESSIBLE/SUITE/1 ROOM SUITE/PARTIAL ROOM DIVIDER/COFFEEMAKER, IN-ROOM/REFRIGERATOR/HAIRDRYER/SOFABED/ SPRINKLER SYS, FIRE/IRON ANDIRONING BOARD/ PHONE LINES,MULTIPLE/PHONE,LOCAL, FREE/CLOCK RADIO/AM-FM/WAKE-UPSERVICE/TV, CABLE/ SATELLITE/DESK, IN-ROOM/RECHARGE DEVICE/ VOICE MAIL/FLAT PANEL TV/FREE HI-SPD WIRELESS/AIR CONDITIONING, RM/DOOR DEAD BOLT/ PRIVATE BATH",Suite,25,-79.28545,75.4785
"TRIPADVISOR PLUS RATE|KING SUITE WITH BALCONY, SECOND FLOOR, MOUNTAIN VIEW, LIVING ROOM, SOFA, FREE WIFI, FLAT TV, FRIDGE, WET BAR, MICRO, COFFEE MAKER,",Suite,34,-28.12662,-95.86991
BEST AVAILABLE RATE|1 KING BED 2 ROOM SUITE WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Suite,25,-20.01873,36.884624
CELEBRATION PACKAGE|1 KING BED MINI SUITE SITTING AREA-SOFABED-REFRIGERATOR-MP3 CLOCK,Suite,9,-25.962194,-2.2957354
TRIPADVISOR PLUS RATE|HISTORIC KING SUITE WITH PULLOUT SOFA VICTORIAN DECOR TRIPADVISOR PLUS RATE,Suite,9,-23.753185,-99.49945
"ONE BEDROOM SUITE - MT. YOTEI|SUITE: 1 KING BED516-SQ-FOOT ROOM WITH A BALCONY LAYOUT - BEDROOM AND DINING AREARELAX - INDOOR PRIVATE SPA TUB  IN-ROOM MASSAGE AVAILABLEINTERNET - FREE WIFI AND WIRED INTERNET ACCESSENTERTAINMENT - FLAT-SCREEN TV, SATELLITE CHANNELS, AND DVD PLAYERFOOD   DRINK - REFRIGERATOR, COFFEE/TEA MAKER, AND FREE BOTTLED WATERSLEEP - PREMIUM BEDDING, A DOWN DUVET, A PILLOW MENU, BLACKOUT DRAPES/CURTAINS, AND BED SHEETS BATHROOM - PRIVATE BATHROOM, SHOWER, SLIPPERS, AND FREE TOILETRIESPRACTICAL - SAFE, DESK, AND PHONE  ROLLAWAY/EXTRA BEDS AVAILABLE ON REQUESTCOMFORT - CLIMATE-CONTROLLED AIR CONDITIONING AND DAILY HOUSEKEEPINGACCESSIBILITY - WHEELCHAIR ACCESSIBLENEED TO KNOW - NO CRIBS  INFANT BEDS AVAILABLENON-SMOKINGCONNECTING/ADJOINING ROOMS CAN BE REQUESTED, SUBJECT TO AVAILABILITY BREAKFAST INCLUDED HOTEL BUILT IN: 2012 CLASSIC CONCIERGE SERVICE SHUTTLE SERVICE TO THE AIRPORT AIRPORT: 62.073 KM, LAST NAME: OKADAMA AIRPORT  OKD , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: OKD AIRPORT: 81.343 KM, LAST NAME: NEW CHITOSE AIRPORT  CTS , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: QOT AIRPORT: 121.668 KM, LAST NAME: HAKODATE AIRPORT  HKD , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: HKD CITY/TOWN CENTER: 6.314 KM, LAST NAME: NISEKO-CHO, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN CENTRAL TRAIN STATION: 2.145 KM, LAST NAME: HIRAFU, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN FRIDGE IRON   IRONING BOARD BREAKFAST HOTEL BAR CLOSED GARDEN/PARK ELEVATOR RECEPTION  LOBBY BABYSITTER  HOUR LAUNDRY SERVICE TOTAL NUMBER OF ROOMS: 78 ROOMS WITH CONNECTING DOOR: 0 HOTEL-OWNED CAR PARK BATHROOM WITH SHOWER HAIRDRYER ROOM SAFE",Suite,34,-23.592518,104.46489
"REGULAR RATE|FLEXIBLE RATE, SEE RATE DETAILS, 1 BEDROOM SUITE, 1 KING, SOFA BED, HIGH FLOOR",Suite,28,65.67123,-18.918322
BEST AVAILABLE RATE|1 BEDROOM KING SUITE WITH SOFABED 25USD RSRT CHG-FULL KITCHEN-WSHR/DRYR-SLPS 4,Suite,23,20.453716,-9.813582
DAILY FLEXIBLE RATE|1 BDR SUITE W KING BED SEP LVG AREA W SOFA BED KITCHENETTE W COOKTOP 529 590 SQ FT FREE WIFI FREE WIFI ACCESS TO THE GYM HEART OF DOWNTOWN TORONTO,Suite,17,-45.69524,37.050533
"REGULAR RATE|FLEXIBLE RATE, SEE RATE DETAILS, 1 BEDROOM CONFERENCE SUITE, 1 KING",Suite,28,57.535213,-10.151369
"AAA RATE|1 KING BED GRANDMASTERL SUITE NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST",Suite,1,-63.276867,-26.774529
BED  BREAKFAST|RIVER SUITE-SUPER KING-180 DEGREE THAMES VIEWS 1.5BATH-TV OVER BATHTUB-COMP WIFI-LEDTV-80SQM,Suite,27,-25.615946,-16.566048
FLEXIBLE RATE|1 KING 1BDRM STE MOBILITY ACCESS W/ RI SHWR 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Suite,17,-51.770424,40.087734
TRIPADVISOR PLUS|1BR SUITE 2BA 1000SQ FT 1 K AND SOFABED FULL KITCHEN  FREE WIFI AND PHONE CALLS 20USD MARKET CREDIT EARLY CHECKIN BASED ON AVAIL,Suite,34,-26.439716,-91.57181
"STAY FOR BREAKFAST|STAY FOR BREAKFAST RATE, INCLUDES SEE RATE DETAILS, 1 BEDROOM SUITE, 1 KING, SOFA BED",Suite,3,63.96463,-49.040195
"ADVANCED PURCHASE RATE|1 KING BED/NONSMOKING/SUITE/SOFABED/1ROOM SUITE/PARTIAL ROOM DIVIDER/COFFEEMAKER, IN-ROOM/REFRIGERATOR/PHONELINES,MULTIPLE/ DESK, IN-ROOM/HAIR DRYER/CLOCK RADIO/AM-FM/ PHONE, LOCAL, FREE/IRONAND IRONING BOARD/ RECHARGE DEVICE/SPRINKLERSYS, FIRE/WAKE-UP SERVICE/VOICE MAIL/TV,CABLE/SATELLITE/FLAT PANEL TV/FREE HI-SPDWIRELESS/AIR CONDITIONING, RM/DOOR DEADBOLT/PRIVATE BATH",Suite,25,-79.310104,75.470634
RACK|SUITE DELUXE WITH BREAKFAST,Suite,3,46.80058,-44.515266
"SIGNATURE TRAVEL NETWORK .|STAY WELL DELANO KING SUITE, 1 KING BED 725 SQ FT, SHOWER INFUSER, DAWN SIMULATOR",Suite,9,-20.189167,-49.64467
TRIPADVISOR PLUS RATE|THIS SUITE OFFERS TWO BEDROOMS WITH QUEEN SIZED BEDS,Suite,23,-23.087357,-101.65242
"BEST AVAILABLE RATE ROOM ONLY,|CHANCERY HOUSE SUITE-1K BED-118SQM 1270SQFT-AC DUPLEX-FOYER-GALLERY-LIVING RM-STUDY-DINING RM",Suite,6,0.7452912,14.134984
"REGULAR RATE|FLEXIBLE RATE, 1 BEDROOM 2 ROOM SUITE, 2 QUEEN, SOFA BED",Suite,28,65.350105,-18.540617
